Read my piece published in the @washingtonpost abt Facebook political ads & how to prevent Russians from buying themhttps://www.washingtonpost.com/opinions/how-to-stop-russian-robots-from-attacking-the-next-election/2017/10/02/f8197782-a78b-11e7-92d1-58c702d2d975_story.html …	
Was an honor to speak w @StOlaf Class of 2017. Know our future's in good hands w these grads.pic.twitter.com/C61gswfzWX	
Led bipartisan group calling for swift implementation of historic eating disorder provisions to help ensure access to treatment/save lives.	
Wishing Muslims in MN & around the country a month blessed with time for family and reflection. Ramadan Mubarak.	
Introduced bill w @lisamurkowski & @SenFranken to let Hmong allies - who fought alongside Americans - be buried in nat'l cemeteries.	
In 10 yrs since we passed safety bill in Abby Taylor's honor, no kids have died in public pool from entrapment.http://minnesota.cbslocal.com/2017/05/24/abby-taylor-pool-death-father-honored/ …	
23 million more uninsured over 10 yrs & price hikes for those w preexisting conditions. That's unacceptable.https://nyti.ms/2rVNPqx 	
Learning that it's possible Russia used Facebook ads to interfere w our election. I'm urging @FEC to investigate.http://politi.co/2qf2pYP 	
Thnx @peterbakernyt, but as the only Slovenian-American senator, pls note: it's spelled potica! I serve it thurs mornings in DC! Stop by!https://twitter.com/peterbakernyt/status/867309319976476672 …	
MN is top Midwestern state in clean energy - Top 10 in the country!https://midwestenergynews.com/2017/05/18/minnesota-leads-the-midwest-in-clean-energy-report/ …	
Trump Administration's new budget would hit the Heartland hard. Share this graphic with your friends & family to show we won't stand for it!pic.twitter.com/Ie91t24a9k	
Our daughter Abigail graduated from college today. So proud of her!pic.twitter.com/mbG170MaVy	
Happy birthday to my friend, @SenFranken! Hope you have a great day!	
My bill w @JohnCornyn to help vets get good jobs as law enforcement officers will be signed into law.	
They are the same thing. It is called a special counsel under the law but a lot of people refer to the job as a special prosecutor.https://twitter.com/groove2theblues/status/865326479730671616 …	
Violence against peaceful protesters in U.S. violates constitutional rights. Admin must raise w Turkish government.https://www.washingtonpost.com/local/public-safety/turkeys-presidential-guards-violently-clash-with-protesters-outside-embassy/2017/05/17/8420942a-3b05-11e7-9e48-c4f199710b69_story.html?tid=ss_tw&utm_term=.0598f012bdac …	
As I told @Lawrence, appt of Mueller brought back the rule of law. Still need ind commission to set rules of road.https://twitter.com/thelastword/status/865045446548500480 …	
This is a truth hunt.https://twitter.com/realdonaldtrump/status/865173176854204416 …	
Reminder: Rosenstein can define scope of special prosecutor work. I asked him about this at his confirmation hearinghttp://www.slate.com/articles/news_and_politics/jurisprudence/2017/03/rod_rosenstein_must_guarantee_that_a_russia_special_prosecutor_would_have.html …	
BREAKING: Justice Dept. to appoint special prosecutor.http://www.politico.com/story/2017/05/17/justice-dept-to-appoint-special-prosecutor-for-russia-probe-238524 …	
Agree w @preetbharara - Need to restore faith in the rule of law. Independent commission & special prosecutor now.https://www.washingtonpost.com/opinions/preet-bharara-are-there-still-public-servants-who-will-say-no-to-the-president/2017/05/14/8df915de-38d6-11e7-9e48-c4f199710b69_story.html?utm_term=.8adddf72eaad …	
My friend @maziehirono is a fighter and - as always - we stand with her.https://twitter.com/maziehirono/status/864572689528303618 …	
As I have said before: Congress has subpoena power. Time to use it.https://mobile.nytimes.com/2017/05/16/us/politics/james-comey-trump-flynn-russia-investigation.html …	
Sharing highly classified info with Russian officials empowers Russia. Watch interview w @donlemon:https://youtu.be/4lumRiaVLKQ 	
This should not have happened.https://www.washingtonpost.com/world/national-security/trump-revealed-highly-classified-information-to-russian-foreign-minister-and-ambassador/2017/05/15/530c172a-3960-11e7-9e48-c4f199710b69_story.html?tid=a_breakingnews&utm_term=.73471892e3c7 …	
For now, some good news for voters. But we have to keep working to knock down barriers to voting.https://www.bloomberg.com/politics/articles/2017-05-15/u-s-supreme-court-refuses-to-revive-north-carolina-voter-id-law?cmpid=socialflow-twitter-business&utm_content=business&utm_campaign=socialflow-organic&utm_source=twitter&utm_medium=social …	
Agree: If there are tapes, WH should hand them over. Need all the facts.https://www.washingtonpost.com/powerpost/republicans-and-democrats-agree-if-trump-has-tapes-hell-need-to-turn-them-over-to-congress/2017/05/14/cbfea12a-38b6-11e7-a058-ddbb23c75d82_story.html?hpid=hp_hp-top-table-main_fbidirector-1158am%3Ahomepage%2Fstory&utm_term=.8b182c10091e …	
Happy Mother's Day! Abigail took over my Facebook page today... https://www.facebook.com/amyklobuchar/photos/a.469152126190.251159.7606381190/10154252273326191/?type=3&theater …pic.twitter.com/eqv4lLbIfd	
. @Macalester is a world-class school. Has prepared students to lead for 140 yrs. I know today's grads will follow suit & make all MN proud!	
Good to be on @Maddow. It all comes down to the rule of law.https://twitter.com/maddowblog/status/863209008311582720 …	
No evidence of widespread voter fraud in last election. Should be helping more eligible Americans vote, not fewer.https://www.usatoday.com/story/news/politics/2017/05/11/donald-trump-voter-fraud-mike-pence-kris-kobach/101544112/ …	
The Comey firing reminds us of a bigger dangerhttps://www.washingtonpost.com/opinions/the-president-almost-sits-above-the-law-thats-a-bigger-problem-than-ever/2017/05/11/81c05dd0-368e-11e7-b4ee-434b6d506b37_story.html …	
I'd say this is surreal but it's so real. Need special prosecutor & independent commission now.https://twitter.com/philiprucker/status/862799949196656640 …	
With 7 other senators, called on fed agencies to investigate potential RFS-related insider trading by WH adviser.https://www.usatoday.com/story/money/2017/05/09/probe-trump-adviser-carl-icahns-biofuel-business-sought-senate-dems/101473506/ …	
!!! Trump Bars U.S. Press, but Not Russia’s, at Meeting With Russian Officials,https://www.nytimes.com/2017/05/10/us/politics/trump-russia-meeting-american-reporters-blocked.html?smprod=nytcore-iphone&smid=nytcore-iphone-share …	
ICYMI - Senate Democrats & Republicans stopped attempt to repeal rule on harmful methane emissions.http://www.pbs.org/newshour/rundown/senate-blocks-move-repeal-obama-era-rule-methane-emissions-drilling/ …	
Good idea @SenMikeLee. Former prosecutor Merrick Garland for FBI Director is great idea. Need special prosecutor toohttps://twitter.com/senmikelee/status/862660636903387136 …	
Breaking:While Comey's firing meant he couldn't testify as planned tomorrow, Burr &Warner have invited him to testify as a citizen next week	
Comey was to appear tomorrow before senate intel committee. Russia would have been discussed. Instead he was fired. Need special prosecutor	
Really? Firing Jim Comey smack in the middle of a major Russia investigation is very suspect. We need independent prosecutor & commission	
18 days was too long to keep Flynn on payroll. Watch this clip of my interview on @CNNtonight:http://snpy.tv/2qUvutf 	
Admin ignored fmr Acting AG Yates' formal warnings on Flynn's Russia ties. Need independent commission.http://www.msnbc.com/hardball/watch/sen-klobuchar-on-flynn-it-s-clear-he-was-compromised-939159619815 …	
From my qs: Clapper agrees with Comey last week that Russia is now emboldened and will do this again if we don't protect our democracy	
More info from my qs: Acting AG Yates at White House hour before refugee order issued & no one told her it was coming.	
What I learned from my Qs:Is it material for blackmail when official is caught on tape saying 1 thing & then lies to VP? Answr: yes (cont'd)	
At hearing on Russian influence in our election w/former acting AG Yates& former director clapper. I ask questions soon. #factsmatter	#factsmatter
Good news for MN. Small plane manufacturers like @Cirrus_Aircraft help our economy & communities take flight.http://www.mprnews.org/story/2017/05/02/cirrus-aircraft-duluth-jet-plan-gets-faa-ok …	
Joined tribes from around Midwest for #PowwowForHope. Need to keep investing in cancer research for patients & families.pic.twitter.com/6pLBgznboJ	#PowwowForHope
Crime solved. Goat back at work. Baad boys: Police recapture goat stolen from Minnesota park | MN Public Radiohttps://www.mprnews.org/story/2017/05/05/police-recapture-goat-stolen-from-minnesota-park …	
My daughter told me to go on @PodSaveAmerica. So I did. Listen here: https://d3dr1ze7164817.cloudfront.net/items/101T2b3N3k3p2y0C0E2L/Klobuchar%20Pod%20Save%20America%20Interview.mp3 …	
Equality Act is an important step in stopping discrimination against LGBT Americans.http://www.nbcnews.com/feature/nbc-out/over-200-members-congress-file-federal-lgbtq-rights-bill-n754006 …	
As the daughter of a journalist, I strongly oppose this Administration's attacks on press. #WorldPressFreedomDay http://m.startribune.com/trump-administration-continues-to-threaten-a-free-press/421077723/?section=opinion …	#WorldPressFreedomDay
This happened: 1. Congress comes together to avert shutdown & funds med research&troops; 2. Trump wakes up & tweets about wanting shutdown	
We need to lift the trade embargo with Cuba - good for U.S. businesses/economy, good for Cuban people.https://www.nytimes.com/2017/05/01/opinion/push-and-pull-on-cuba-trump-obama.html …	
Researchers at @MayoClinic are making MN proud through their work to revolutionize cancer screening.http://www.startribune.com/mayo-scientists-on-the-trail-of-a-pan-cancer-test/420819403/ …	
Joined Minnesotans who traveled to DC to say climate change is real, must invest in renewable energy & need 21st Century jobs #ClimateMarchpic.twitter.com/CQC94PHpNr	#ClimateMarchpic
Congrats Grand Marais!!! Grand Marais wins 'Best Midwestern Small Town' awardhttp://www.startribune.com/variety/420790383.html …	
Happy Birthday to @CoryBooker today. It's been a long time since I wore a birthday hat, but for you, well worth it!https://twitter.com/corybooker/status/857689839617142790 …	
Net neutrality holds providers accountable & protects competition/innovation. Will keep supporting free/open net.https://www.nytimes.com/2017/04/26/technology/net-neutrality.html …	
Deeply concerning & further proof we need independent commission on Russia's attempts to undermine our democracy.http://abcnews.go.com/Politics/dod-inspector-general-opens-probe-trump-adviser-mike/story?id=47054714 …	
We have to keep up the fight to help veterans who were exposed to burn pits get the support and care they need.http://minnesota.cbslocal.com/video/category/news/3656599-klobuchar-continues-fight-for-vets-exposed-to-burn-pits/ …	
Flynn probably broke the law by failing to disclose foreign payments, House Oversight leaders sayhttps://www.washingtonpost.com/powerpost/flynn-likely-broke-the-law-by-failing-to-disclose-foreign-payments-house-committee-says/2017/04/25/249fc22c-29cc-11e7-a616-d7c8a68c1a66_story.html …	
As I've said for months, this isn't about one candidate or even one country. It's about protecting democracies.http://abcnews.go.com/Technology/wireStory/researchers-russia-linked-hackers-targeted-macron-campaign-47001591 …	
11,000 women say they're interested in running for office. Women get things done! cc: @emilyslisthttp://www.glamour.com/story/emilys-list-more-than-11000-democratic-women-are-interested-in-running-for-office …	
Boost in wind power is a boost for MN. Strengthens our economy & supports thousands of jobs. It's a win(d)-win(d).http://www.republican-eagle.com/news/4253914-minnesota-wind-power-expands …	
Hoping someone has my favorite sign at today's #marchforscience... (Photo Credit: AnubisAbyss)pic.twitter.com/GggJw6XLBJ	#marchforscience
After landmark leg I led with 3 senators passed, MN is receiving $5 mil in fed funding to combat opioid addiction.http://www.fox21online.com/2017/04/20/minnesota-receives-5-million-combat-opioid-addiction/ …	
Prince was MN's superstar next door. He touched our hearts & made us want to dance. He always will. #RIPPrincehttp://www.twincities.com/2017/04/15/here-are-22-ways-to-celebrate-prince-on-the-one-year-anniversary-of-his-death/ …	#RIPPrincehttp
Thanks to @RepTomEmmer for being part of this important discussion about the famine in Somalia and foreign aidhttps://twitter.com/reptomemmer/status/855164605781475328 …	
Congrats to these 2 Duluth middle schoolers for winning Seagate Rising Star Award for their scientific work! #STEMhttp://www.duluthnewstribune.com/news/education/4252330-ordean-east-students-follow-scientific-process-success-rubber-mulch-study …	#STEMhttp
Love this! Minnesotans leaving the labs behind for a day to #MarchForScience. http://m.startribune.com/scientists-prepare-to-march-into-the-streets/419778993/ …	#MarchForScience
Trump Admin mtg to discuss leaving Paris climate agreement postponed. Keep speaking out. It's working. https://www.nytimes.com/2017/04/18/us/politics/trump-advisers-paris-climate-accord …	
Stand with me & tell Trump Admin we can't turn our backs on historic Paris Agreement & fight against climate change. http://action.amyklobuchar.com/p/salsa/web/common/public/signup?signup_page_KEY=11056 …	
Love this idea to name all Sun Country planes after MN lakes. Over 10,000 great options!http://www.startribune.com/swimming-in-the-air-sun-country-to-name-each-plane-after-a-minnesota-lake/419148194/?om_rid=1578808777&om_mid=1578808777#1 …	#1
Congrats to all the 2017 Minnesota Book Award winners & finalists. MN is so proud to have such great talent.http://www.mprnews.org/story/2017/04/08/books-minnesota-book-award-winners …	
The sounds from an Easter walk this morning...nature's own Hallelujah Chorus!pic.twitter.com/Pn8y1AoJn5	
John and I at Easter lunch with my dad at the Sheehys! He just turned 89!pic.twitter.com/5UDV7psuFE	
Happy Easter! A glorious Minnesota morning with new buds and new beginnings.pic.twitter.com/EMdG28Rv59	
At Eloise Butler Wild Flower Garden w/John for an Easter walk where we encountered a wild turkey. Wrong holiday buddypic.twitter.com/aK5j1SAiIa	
My bill w @SenatorCollins & @SenatorHeitkamp would keep medical talent in the US & help rural/underserved areas.http://www.brainerddispatch.com/news/4249460-klobuchar-introduces-bill-encourage-rural-doctors …	
10K Ukrainian Americans live in MN & say: Yes, Rex Tillerson, U.S. taxpayers should care about Ukraine. Here’s why.https://www.washingtonpost.com/opinions/us-taxpayers-should-care-about-ukraine-heres-why/2017/04/14/7c628bfa-2082-11e7-ad74-3a742a6e93a7_story.html …	
175 nations agree to reduce climate change&admin wants to pull out of agreement? Pruitt calls for Paris accord exithttps://www.washingtonpost.com/news/energy-environment/wp/2017/04/14/trumps-epa-chief-scott-pruitt-calls-for-an-exit-to-the-paris-climate-agreement/ …	
With other Great Lakes senators, called on Administration to release Army Corps study to stop spread of Asian Carp.http://www.wdaz.com/news/4249223-klobuchar-franken-among-senators-asking-trump-release-asian-carp-project …	
We need a nonpartisan, independent commission to get to the bottom of all this.http://wapo.st/2pr7kpE?tid=ss_tw …	
Here are 2 reasons: MN exports $50 million in goods to Ukraine each year & 10K Ukrainian Americans live in our statehttps://www.bloomberg.com/politics/articles/2017-04-11/tillerson-asks-why-u-s-taxpayers-should-care-about-ukraine …	
Held transportation meeting w Northeastern MN leaders. Must invest in infrastructure for strong economy/safe travel.	
This is good news, but it's not the final step. Must keep working to expand not suppress voting rights.https://www.google.com/amp/mobile.reuters.com/article/amp/idUSKBN17D059 …	
Travelers deserve to be treated w dignity. That's why I fought for Passenger Bill of Rights. This is unacceptable.https://www.washingtonpost.com/news/dr-gridlock/wp/2017/04/10/a-man-wouldnt-leave-an-overbooked-united-flight-so-he-was-dragged-off-battered-and-limp/?utm_term=.8c0b53af82b1 …	
Spoke w MN leaders about my bipartisan bills to help stop deadly drugs from coming into US & prosecute traffickers.http://minnesota.cbslocal.com/2017/04/10/opioid-abuse-klobuchar/ …	
MN farmers are helping those in Kansas recover from terrible wildfires. They're the heart of the Heartland. http://www.postbulletin.com/news/local/area-farmers-help-kansas-bounce-back-after-wildfires/article_13b87815-8fed-5b31-a6c2-6796de61b58a.html …	
Lots of people at town hall today. Thanks everyone for caring about our state and nation!pic.twitter.com/HqkHTEvYFz	
Who's ready to watch @UMDMensHockey win the national title tonight? Let's go Bulldogs! #BulldogCountryhttp://www.fox9.com/sports/247213979-story …	#BulldogCountryhttp
Briefing today at 1. Using chemical weapons is an atrocity & that's why attack was on airbase. Going forward admin must consult w/congress	
I led steel state senators in calling on the President to discuss illegal steel dumping w China's president.http://www.duluthnewstribune.com/news/4246217-senators-ask-trump-press-china-steel …	
Now we need an independent commission.http://www.politico.com/story/2017/04/nunes-to-step-aside-from-russia-probe-236951 …	
Finally. Trump Removes Stephen Bannon From National Security Council Posthttps://www.nytimes.com/2017/04/05/us/politics/national-security-council-stephen-bannon.html?smprod=nytcore-ipad&smid=nytcore-ipad-share …	
For #EqualPayDay, remember that pay gap is about income today & tomorrow. Leads to shortfall in retirement - avg of thousands less per year.	#EqualPayDay
My mom (who taught 2nd Grade til she was 70) loved @wildrumpusbooks Congrats! Wild Rumpus wins Bookstore of Yearhttp://www.startribune.com/local/418031603.html …	
April is Distracted Driving Awareness Month. Met too many who've lost loved ones. Distracted driving isn't worth it.http://www.startribune.com/the-drive-take-the-pledge-to-drive-focused/417904393/ …	
I opposed allowing sale of browser histories! Cartoon says it all. Sack cartoon: Internet privacy, or lack thereofhttp://www.startribune.com/opinion/cartoons/417833683.html …	
My bipartisan bill to improve North Country Trail - boosting tourism/local business - passed through committee. Now on to full Senate vote.	
Investigation of Russia's assault on our election isn't a "witch hunt." It's a truth hunt. Watch me on @hardball:http://www.msnbc.com/hardball/watch/matthews-to-flynn-what-goes-around-comes-around-911507523690 …	
Thnx Daisy! As I said tonight on @Hardball re the President's a.m tweet on Flynn/Russia: this is not a "witch hunt," this is a Truth Hunt!https://twitter.com/dzpoodle/status/847950336962809856 …	
Congrats to MN arboretum staff, volunteers & supporters! Minnesota Arboretum voted Best Botanical Garden in U.S.http://www.startribune.com/local/417809763.html …	
Senate Intelligence Committee Leaders Vow Thorough Russian Investigation,https://www.nytimes.com/2017/03/29/us/politics/senate-intelligence-committee-burr-warner-russia-investigation.html?smprod=nytcore-iphone&smid=nytcore-iphone-share …	
I voted against this bill that would let internet providers sell customer data. The President shouldn't sign.https://www.washingtonpost.com/news/the-switch/wp/2017/03/28/the-house-just-voted-to-wipe-out-the-fccs-landmark-internet-privacy-protections/?utm_term=.34ed3dce7494 …	
Liz I announced I'm voting no bc of his judicial record & philosophy on kids w/ disabilities, campaign finance, safety protections. Thx.https://twitter.com/MizLiz65/status/846918472638586880 …	
Great that @usahockey & women's team reached deal. Thanks largely to so many speaking out for fair treatment. #USWNThttps://www.washingtonpost.com/sports/olympics/womens-hockey-team-usa-hockey-reach-agreement-settling-pay-dispute/2017/03/28/a3823b28-13cf-11e7-9e4f-09aa75d3ec57_story.html?utm_term=.61381816ccdd …	#USWNThttps
As a former prosecutor & co-chair of Olympic caucus, I joined my colleagues to intro a bipartisan bill to protect young athletes from abuse.	
My office is holding mtgs across Northern MN today/tomorrow to talk workforce training w biz & edu leaders. Join us!http://www.wdio.com/news/sen-klobuchar-office-to-hold-public-meetings-across-northeast-minnesota/4436521/ …	
Nunes shouldn't run investigation. He's lost credibility: House Dems Ask Nunes to Recuse Himself From Russia Inquiryhttps://www.nytimes.com/2017/03/27/us/politics/devin-nunes-house-intelligence-committee-white-house-wiretap.html?smprod=nytcore-iphone&smid=nytcore-iphone-share …	
With 15 other senators, called on @USAHockey to treat the national women's team fairly. #USWNT #GlovesOffhttp://sports.yahoo.com/news/14-u-s-senators-reprimand-usa-hockey-on-treatment-of-uswnt-173715894.html …	#USWNT #GlovesOffhttp
Recent news shows it's past time to launch an independent commission on Russian interference. RT if you agree Americans deserve answers.pic.twitter.com/eQ88HqtOGC	
Introduced bipartisan bill to help workers who don't have checking or savings accounts still save & build financial security.	
This isn't about politics. It's about getting Americans the truth. We need an independent commission on Russia.http://www.startribune.com/nation-needs-the-truth-on-russian-election-meddling/417036214/ …	
One thing's still clear: We need an independent investigation of Russian interference in our democracy. Now.https://www.buzzfeed.com/lissandravilla/dems-say-trump-ally-in-congress-is-undermining-russia?utm_term=.hj9pn1KNv#.kl0q5xoMb …	#
Yesterday #SCOTUS ruled 8-0 against standard used by Judge Gorsuch affecting kids w disabilities. I had questions.http://bigstory.ap.org/article/8946add74b7745219f06d65e0eda2d87/high-court-bolsters-rights-learning-disabled-students …	#SCOTUS
Second round of questions today for Judge Gorsuch. Still got a lot left to ask.	
RT this and tell the Administration: Don't go breaking the Heartland with this budget. pic.twitter.com/ML2jp2Jnfa	
Thanks Kirsten. It is a very important hearing.https://twitter.com/kirstenpagel/status/844269749408272384 …	
It's National @AgDay. Agriculture is at the heart of MN. So let's thank our farmers for feeding families across the country. #AgDay	#AgDay
Today my colleagues and I will ask Judge Gorsuch tough questions on everything from campaign finance to separation of powers.	
PLEASE RT: 10 things from the Trump budget that hit us right in the Heartland - things that matter to MN & all of rural America.pic.twitter.com/sevLTSZprT	
FBI Dir. Comey: Justice Dept. has no info that supports Trump’s tweets alleging he was wiretapped by Obamahttps://www.washingtonpost.com/world/national-security/fbi-director-to-testify-on-russian-interference-in-the-presidential-election/2017/03/20/cdea86ca-0ce2-11e7-9d5a-a83e627dc120_story.html …	
Supreme Court hearing starts today. I'll be giving my opening statement in just a few minutes, questions tomorrow.	
Admin's budget hits the heartland hard, would hurt rural airports that are vital to MN.http://www.duluthnewstribune.com/news/politics/4236884-regional-airports-could-lose-out-trumps-budget-proposal-eliminates-faa-subsidy …	
Rural areas face serious doctor shortages. That's why I'm working to make the Conrad-30 visa program permanent.https://www.nytimes.com/2017/03/18/us/doctor-shortage-visa-policy.html …	
I spoke with Mrs. Douglas today & told her that MN stands with her family. Hate has no place in our state.http://minnesota.cbslocal.com/2017/03/16/racist-grafitti-delano-burglary/ …	
Happy St. Patrick's Day! Lots of fun to be the Grand Marshal of the St. Paul St. Patrick's Day Parade! Thanks for the photo Emmett!https://twitter.com/emmettcoleman/status/842783789529153536 …	
My bill w @ChuckGrassley lets cameras in fed courtrooms. Americans should get to watch as impt decisions are made.http://thehill.com/regulation/court-battles/324165-senators-call-for-cameras-in-federal-courtrooms …	
Breaking: Federal judge in Hawaii freezes President Trump’s new executive orderhttps://www.washingtonpost.com/local/social-issues/lawyers-face-off-on-trump-travel-ban-in-md-court-wednesday-morning/2017/03/14/b2d24636-090c-11e7-93dc-00f9bdd74ed1_story.html …	
Called on #OMB Director to fully fund the Coast Guard. @USCG is essential to protecting our ports/waterways.http://www.brainerddispatch.com/news/4234861-klobuchar-urges-feds-not-cut-coast-guard-budget …	#OMB
Russian interference in our elections, our economy, & the personal lives of everyday Americans cannot be tolerated.http://www.cnn.com/2017/03/14/politics/justice-yahoo-hack-russia/ …	
Not OK. GOP plan takes 4 yrs off Medicare Trust Fund life while giving $117 billion tax cuts to those making +$200k. http://www.startribune.com/house-gop-health-bill-adds-up-to-big-tax-cut-for-the-rich/415596674/ …	
Worth a read. Good examples of fake vs real news. Sweden, immigrants and Trump’s post-Enlightenment worldhttps://www.washingtonpost.com/opinions/global-opinions/sweden-immigrants-and-trumps-post-enlightenment-world/2017/03/12/97ea9c32-05b1-11e7-b1e9-a05d3c21f7cf_story.html …	
Daylight Saving time beings today. But if you are reading twitter this early you probably know it.	
Eden Prairie swears in 1st Somali-Amer police officer..Army reserve, came to U.S. at 9. Should he have been banned?http://e.startribune.com/Olive/ODN/StarTribune/Default.aspx …	
U.S. Attorney @AndrewLuger served MN well, taking on sex traffickers, ISIS, the Wetterling case, and more. He should be renominated.	
1 more problem w/this bill: GOP healthcare bill would drop addictiontreatment mandate covering 1.3 million Americanshttps://www.washingtonpost.com/news/wonk/wp/2017/03/09/gop-health-care-bill-would-drop-mental-health-coverage-mandate-covering-1-3-million-americans/ …	
Here are ice cream flavors @milkjamcreamery for #Women'sHistoryMonth. Honored to be between Rosa Parks & @MichelleObama ! Thanks @gracem913https://twitter.com/gracem913/status/838173876563562496 …	#Women
On #InternationalWomensDay and every day, let's lift up the voices of women around our country and world.	#InternationalWomensDay
At Deputy AG hearing, I asked Mr. Rosenstein if he knew of time a citizen had been wiretapped w/o warrant. He said, "Not on my watch."	
New order still bans all refugees in the world from U.S. for 120 days&greatly reduces #s. Most of us are descendants of immigrants/refugees	#s
Significant: Comey asks Justice to reject Trump's wiretapping claim http://www.startribune.com/nation/415432234.html …	
We can't stop pushing for independent commission into Russian interference. American people deserve answers.https://nyti.ms/2lGIEb6 	
Nice copy machine @randpaul. Keep up your mission to find the hidden bill. I know you'll leave no stone unturned. #Where'sTheBillhttps://twitter.com/eyokley/status/837349317727903745 …	#Where
Best tweet I got today!https://twitter.com/guerillagirly1/status/837369414454554625 …	
FACT: 3 days before Sessions met with Russian amb in Sept, Obama said that U.S. wouldn't roll back sanctions.https://obamawhitehouse.archives.gov/the-press-office/2016/09/05/press-conference-president-obama-after-g20-summit …	
This sheds light on Sessions/Russia. We need special prosecutor now! What Jeff Sessions said about Russia, and whenhttps://www.washingtonpost.com/news/politics/wp/2017/03/02/what-jeff-sessions-said-about-russia-and-when/ …	
Re Sesssions story: Now more than ever we need a special prosecutor to look into all contacts with Russian officials.	
AG Sessions should recuse himself from investigations into Russia. Said he would if conflict of interest. There is.https://www.washingtonpost.com/world/national-security/sessions-spoke-twice-with-russian-ambassador-during-trumps-presidential-campaign-justice-officials-say/2017/03/01/77205eda-feac-11e6-99b4-9e613afeb09f_story.html?postshare=6221488424103307&tid=ss_tw&utm_term=.35957129629d …	
Love to see this #STEM girl power! -- Girls help shatter stereotype at robotics industry expohttp://www.startribune.com/students-show-off-their-robots-at-industry-conference/415047524/ …	#STEM
Yesterday my bills to support women in #STEM were signed into law. Will strengthen families, business & communities.http://www.wctrib.com/news/local/4226775-two-klobuchar-bills-pass-congress-encourage-women-stem-fields …	#STEM
Wow! So wrong. DeVos says historically black colleges were created for 'school choice'http://www.startribune.com/nation/414998304.html …	
Fed rule should have stayed in place, now MN must step in: Now it's up to states to protect LGBTQ civil rightshttp://www.startribune.com/opinion/editorials/414912614.html …	
George W. Bush on President Trump and Russia: 'We all need answers' http://www.startribune.com/politics/national/414861834.html …	
Spoke w hundreds in MN Ukrainian community on need to stand w East European allies & stand up to Russian aggression.http://www.fox9.com/news/238290738-story …	
OK that was a dramatic end & a great film won...but if you haven't seen #HiddenFigures you should! And hey, why not add a third winner!	#HiddenFigures
Amy Adams used to perform in MN's own Chanhassan Dinner Theater	
Seeing Somali-American citizens/refugees gatheredto celebrate democracy better than any movie that will win tonight!pic.twitter.com/pM0Wlh7szo	
Took break from Oscars to speak to 1000s of MN Somalis celebrating new democratically elected Somali Pres #democracypic.twitter.com/ZH78yyobS2	#democracypic
Here are my #HiddenFigures favorites along including the actual Ms. Johnson!	#HiddenFigures
Lots of good movies but I'm cheering for @HiddenFigures to take home some Oscars tonight. More women in science! #Hiddenfigures	#Hiddenfigures
. @keithellison gave strong unity speech! Proud of Keith&congrats @TomPerez Ellison named deputy to new Dem headPerez https://www.google.com/amp/s/www.washingtonpost.com/amphtml/politics/the-latest-dems-rebuilding-after-trump-aim-for-new-leader/2017/02/25/338f44e4-fb67-11e6-aa1e-5f735ee31334_story.html …	
Exhibit 1 on why we need Indep Commission! Trump Admin. sought intel officials/lawmakers to counter Russia storieshttps://www.washingtonpost.com/world/national-security/trump-administration-sought-to-enlist-intelligence-officials-key-lawmakers-to-counter-russia-stories/2017/02/24/c8487552-fa99-11e6-be05-1a3817ac21a5_story.html …	
REAL NEWS: In December,Spicer said barring media access is what a ‘dictatorship’ does. Today, he barred media accesshttps://www.washingtonpost.com/news/politics/wp/2017/02/24/in-december-spicer-said-barring-media-access-is-what-a-dictatorship-does-today-he-barred-media-access/ …	
Led 26 senators calling for full account of efforts to stop Russian cybersecurity threats to U.S. elections. Our democracy depends on it.	
Reminding us not just 1 democracy at stake:Russia’s assault on America’s elections just one example of global threathttps://www.washingtonpost.com/opinions/global-opinions/russias-assault-on-americas-elections-is-just-one-example-of-a-global-threat/2017/02/23/3a3dca7e-fa16-11e6-9845-576c69081518_story.html …	
Sad to hear that Amie Muller has died. We need to help vets like Amie who were exposed to toxic burn pits overseas.https://twitter.com/MarkABrunswick/status/833721438553137152 …	
My bill w @SenDeanHeller supporting more women inventors passed Senate, awaits signature. Will mean more high-tech, high-wage jobs for all.	
My bill with @SenJohnHoeven to add the Arrowhead region to the North Country trail would boost tourism for MN.http://www.duluthnewstribune.com/news/4221201-first-bill-years-will-benefit-north-country-trail-runs-ny-nd …	
We still need to get to the bottom of this Administration's interaction w Russia.http://www.startribune.com/klobuchar-state-s-democrats-want-open-investigation-of-trump-russia-ties/414211633/ …	
. @stpauljcc received a bomb threat yesterday. It is unacceptable for their good work to be threatened by hate.http://minnesota.cbslocal.com/2017/02/20/jewish-community-center-in-st-paul-evacuated-after-threat/ …	
RT Sweden facts: crime not up since '15 when refugees came: From Anchor’s Lips to Trump’s Ears to Sweden’s Disbeliefhttps://www.nytimes.com/2017/02/20/world/europe/trump-pursues-his-attack-on-sweden-with-scant-evidence.html?smprod=nytcore-iphone&smid=nytcore-iphone-share …	
Met w MN firefighters today to discuss exposure to toxins & cancer rate. My bipartisan bill would improve research & help minimize risks.	
Your welcome Michael. I am glad we could help. It is wonderful you are remembering his legacy of service to our country.https://twitter.com/silvertongue39/status/833030948719587329 …	
Swedish Fun Fact:We've had many IMMIGRANT MN Swedish-Amer senators like Sen Magnus Johnson-Senators called him "Yenerally speaking Yohnson"	
